id,name,lat,lon,country,line,tiv_usd,bi_tiv_usd,hub
LOC02407,San Juan High-Net-Worth #2407,18.4814,-66.1084,Puerto Rico,High-Net-Worth Homeowners,2268000,0,San Juan
LOC02408,London Commercial #2408,51.3649,0.0979,United Kingdom,Commercial Property,79774000,47079000,London
LOC02409,Lima Commercial #2409,-12.246,-77.1448,Peru,Commercial Property,29438000,14719000,Lima
LOC02410,Milan Commercial #2410,45.2634,9.3575,Italy,Commercial Property,53021000,16715000,Milan
LOC02411,Naples FL Commercial #2411,26.2224,-81.6958,United States,Commercial Property,27277000,15651000,Naples FL
LOC02412,Los Angeles Commercial #2412,34.0392,-118.1101,United States,Commercial Property,79668000,27145000,Los Angeles
LOC02413,Tampa Commercial #2413,27.9741,-82.4324,United States,Commercial Property,41641000,22886000,Tampa
LOC02414,Hong Kong Commercial #2414,22.2283,114.2108,China,Commercial Property,34523000,16229000,Hong Kong
LOC02415,Taipei Commercial #2415,25.1087,121.7347,Taiwan,Commercial Property,36746000,19396000,Taipei
LOC02416,Johannesburg Commercial #2416,-26.182,28.2301,South Africa,Commercial Property,49480000,21846000,Johannesburg
LOC02417,San Diego Commercial #2417,32.9666,-116.855,United States,Commercial Property,16553000,6426000,San Diego
LOC02418,Jakarta High-Net-Worth #2418,-6.4584,106.6874,Indonesia,High-Net-Worth Homeowners,8420000,0,Jakarta
LOC02419,New York Commercial #2419,40.9962,-74.0532,United States,Commercial Property,31104000,16364000,New York
LOC02420,Sydney Commercial #2420,-33.8998,151.2493,Australia,Commercial Property,18809000,5871000,Sydney
LOC02421,Los Angeles High-Net-Worth #2421,34.0152,-118.2409,United States,High-Net-Worth Homeowners,3795000,0,Los Angeles
LOC02422,Valparaiso High-Net-Worth #2422,-33.0876,-71.4719,Chile,High-Net-Worth Homeowners,4164000,0,Valparaiso
LOC02423,Shanghai Commercial #2423,31.2277,121.4688,China,Commercial Property,25926000,14155000,Shanghai
LOC02424,Kingston Marine #2424,18.0617,-76.7492,Jamaica,Marine Cargo,14807000,0,Kingston
LOC02425,Mumbai Commercial #2425,19.1095,73.0396,India,Commercial Property,21580000,11895000,Mumbai
LOC02426,La Paz BCS Commercial #2426,24.1355,-110.3683,Mexico,Commercial Property,40704000,10964000,La Paz BCS
LOC02427,Chennai Marine #2427,12.9235,80.4069,India,Marine Cargo,26972000,0,Chennai
LOC02428,Istanbul Commercial #2428,41.0915,29.2983,Türkiye,Commercial Property,185732000,102089000,Istanbul
LOC02429,Athens Commercial #2429,38.0299,23.7245,Greece,Commercial Property,93151000,40511000,Athens
LOC02430,Manila Commercial #2430,14.5365,120.9393,Philippines,Commercial Property,51143000,28745000,Manila
LOC02431,Shenzhen Marine #2431,22.5462,114.2791,China,Marine Cargo,21784000,0,Shenzhen
LOC02432,Osaka Marine #2432,34.7025,135.3162,Japan,Marine Cargo,15714000,0,Osaka
LOC02433,San Francisco High-Net-Worth #2433,37.8758,-122.3151,United States,High-Net-Worth Homeowners,7049000,0,San Francisco
LOC02434,Miami Commercial #2434,25.6972,-80.3255,United States,Commercial Property,22040000,9667000,Miami
LOC02435,Valencia Commercial #2435,39.6296,-0.0762,Spain,Commercial Property,17101000,5268000,Valencia
LOC02436,Houston Marine #2436,29.7866,-95.406,United States,Marine Cargo,66322000,0,Houston
LOC02437,Miami Commercial #2437,25.8248,-80.0815,United States,Commercial Property,11565000,3103000,Miami
LOC02438,Rotterdam Marine #2438,51.7896,4.4903,Netherlands,Marine Cargo,4845000,0,Rotterdam
LOC02439,London Commercial #2439,51.5247,-0.1458,United Kingdom,Commercial Property,66780000,16742000,London
LOC02440,Honolulu High-Net-Worth #2440,21.3456,-157.8978,United States,High-Net-Worth Homeowners,14516000,0,Honolulu
LOC02441,Naha Okinawa Commercial #2441,26.2052,127.5221,Japan,Commercial Property,14116000,5015000,Naha Okinawa
LOC02442,Puerto Vallarta Marine #2442,20.5418,-105.2936,Mexico,Marine Cargo,16407000,0,Puerto Vallarta
LOC02443,New Orleans Commercial #2443,30.0376,-90.083,United States,Commercial Property,6237000,3339000,New Orleans
LOC02444,Sydney High-Net-Worth #2444,-33.7564,151.3392,Australia,High-Net-Worth Homeowners,1051000,0,Sydney
LOC02445,Athens High-Net-Worth #2445,38.0019,23.7427,Greece,High-Net-Worth Homeowners,1933000,0,Athens
LOC02446,Dubai Commercial #2446,24.8574,55.0829,United Arab Emirates,Commercial Property,23085000,8288000,Dubai
LOC02447,Mumbai High-Net-Worth #2447,19.1287,72.8882,India,High-Net-Worth Homeowners,4478000,0,Mumbai
LOC02448,New Orleans Commercial #2448,29.9361,-90.0019,United States,Commercial Property,14367000,4351000,New Orleans
LOC02449,Hong Kong Commercial #2449,22.1509,114.1654,China,Commercial Property,24109000,9521000,Hong Kong
LOC02450,San Juan Commercial #2450,18.4906,-66.1023,Puerto Rico,Commercial Property,13106000,2761000,San Juan
LOC02451,Kona / Hilo High-Net-Worth #2451,19.6585,-156.0044,United States,High-Net-Worth Homeowners,5852000,0,Kona / Hilo
LOC02452,Jakarta Marine #2452,-6.2107,106.8351,Indonesia,Marine Cargo,12800000,0,Jakarta
LOC02453,Johannesburg Commercial #2453,-26.198,28.0573,South Africa,Commercial Property,45038000,20316000,Johannesburg
LOC02454,New York High-Net-Worth #2454,40.8667,-73.927,United States,High-Net-Worth Homeowners,1098000,0,New York
LOC02455,Naha Okinawa Commercial #2455,26.2184,127.7488,Japan,Commercial Property,19592000,9690000,Naha Okinawa
LOC02456,Osaka Commercial #2456,34.7155,135.3073,Japan,Commercial Property,39538000,16739000,Osaka
LOC02457,Hong Kong Marine #2457,22.2661,114.2696,China,Marine Cargo,14294000,0,Hong Kong
LOC02458,Shenzhen Commercial #2458,22.528,113.8669,China,Commercial Property,8284000,3617000,Shenzhen
LOC02459,Athens Energy #2459,38.0358,23.7088,Greece,Energy,83372000,0,Athens
LOC02460,New York High-Net-Worth #2460,40.5695,-74.1033,United States,High-Net-Worth Homeowners,2191000,0,New York
LOC02461,Acapulco Commercial #2461,16.8473,-99.8863,Mexico,Commercial Property,86632000,19465000,Acapulco
LOC02462,Los Angeles High-Net-Worth #2462,34.062,-118.229,United States,High-Net-Worth Homeowners,904000,0,Los Angeles
LOC02463,Osaka High-Net-Worth #2463,34.7891,135.6163,Japan,High-Net-Worth Homeowners,8516000,0,Osaka
LOC02464,Manzanillo Marine #2464,19.1341,-104.2108,Mexico,Marine Cargo,17118000,0,Manzanillo
LOC02465,Puerto Vallarta Commercial #2465,20.6574,-105.3026,Mexico,Commercial Property,71354000,36388000,Puerto Vallarta
LOC02466,Lagos Commercial #2466,6.5053,3.3736,Nigeria,Commercial Property,27210000,8248000,Lagos
LOC02467,Maui Commercial #2467,20.7389,-156.4274,United States,Commercial Property,34089000,8106000,Maui
LOC02468,Charleston Marine #2468,32.9394,-79.9908,United States,Marine Cargo,13398000,0,Charleston
LOC02469,Chennai Commercial #2469,13.0611,80.0405,India,Commercial Property,52166000,14630000,Chennai
LOC02470,Athens Commercial #2470,38.0264,23.7302,Greece,Commercial Property,4526000,1804000,Athens
LOC02471,Maui Commercial #2471,20.8126,-156.3826,United States,Commercial Property,32791000,9270000,Maui
LOC02472,Puerto Vallarta Commercial #2472,20.885,-105.2686,Mexico,Commercial Property,44250000,11608000,Puerto Vallarta
LOC02473,Valencia Commercial #2473,39.3158,-0.3882,Spain,Commercial Property,14165000,7821000,Valencia
LOC02474,New York High-Net-Worth #2474,40.6571,-73.8728,United States,High-Net-Worth Homeowners,1510000,0,New York
LOC02475,Naples FL High-Net-Worth #2475,26.2011,-81.739,United States,High-Net-Worth Homeowners,6165000,0,Naples FL
LOC02476,Visakhapatnam Marine #2476,17.7787,83.0637,India,Marine Cargo,22700000,0,Visakhapatnam
LOC02477,Naples FL High-Net-Worth #2477,25.9283,-81.6491,United States,High-Net-Worth Homeowners,6554000,0,Naples FL
LOC02478,Boston High-Net-Worth #2478,42.3497,-71.1754,United States,High-Net-Worth Homeowners,2545000,0,Boston
LOC02479,Naha Okinawa Marine #2479,26.2221,127.7521,Japan,Marine Cargo,2460000,0,Naha Okinawa
LOC02480,Osaka Marine #2480,34.7321,135.4783,Japan,Marine Cargo,24497000,0,Osaka
LOC02481,New York High-Net-Worth #2481,40.7017,-74.0093,United States,High-Net-Worth Homeowners,7304000,0,New York
LOC02482,New York Commercial #2482,40.7115,-74.018,United States,Commercial Property,25136000,13214000,New York
LOC02483,Charleston Marine #2483,32.8876,-79.9474,United States,Marine Cargo,15002000,0,Charleston
LOC02484,Kingston Commercial #2484,17.9923,-76.658,Jamaica,Commercial Property,27106000,14532000,Kingston
LOC02485,Acapulco Commercial #2485,16.9383,-99.9519,Mexico,Commercial Property,50535000,20068000,Acapulco
LOC02486,Santiago High-Net-Worth #2486,-33.3762,-70.4358,Chile,High-Net-Worth Homeowners,12385000,0,Santiago
LOC02487,Tampa Commercial #2487,27.632,-82.5446,United States,Commercial Property,14002000,7068000,Tampa
LOC02488,Manila Commercial #2488,14.6305,120.9786,Philippines,Commercial Property,102736000,33815000,Manila
LOC02489,Shanghai High-Net-Worth #2489,31.1051,121.3951,China,High-Net-Worth Homeowners,3235000,0,Shanghai
LOC02490,Valencia High-Net-Worth #2490,39.4676,-0.3729,Spain,High-Net-Worth Homeowners,12326000,0,Valencia
LOC02491,San Juan Commercial #2491,18.4706,-66.1083,Puerto Rico,Commercial Property,54397000,20623000,San Juan
LOC02492,Jakarta Commercial #2492,-6.2311,106.8604,Indonesia,Commercial Property,27932000,11113000,Jakarta
LOC02493,Manila High-Net-Worth #2493,14.8425,121.0209,Philippines,High-Net-Worth Homeowners,1216000,0,Manila
LOC02494,Kona / Hilo Commercial #2494,19.7812,-156.0116,United States,Commercial Property,175432000,72906000,Kona / Hilo
LOC02495,Tampa Commercial #2495,27.8893,-82.4354,United States,Commercial Property,169673000,47087000,Tampa
LOC02496,Miami High-Net-Worth #2496,25.6449,-80.2337,United States,High-Net-Worth Homeowners,1677000,0,Miami
LOC02497,Manila Commercial #2497,14.6726,121.0342,Philippines,Commercial Property,19884000,6092000,Manila
LOC02498,Tampa Commercial #2498,27.9792,-82.5099,United States,Commercial Property,31239000,8976000,Tampa
LOC02499,Surabaya Commercial #2499,-7.3317,112.7971,Indonesia,Commercial Property,8410000,3632000,Surabaya
LOC02500,Dubai Commercial #2500,25.2327,55.2812,United Arab Emirates,Commercial Property,13729000,6723000,Dubai
LOC02501,Cabo San Lucas Commercial #2501,23.2862,-110.0663,Mexico,Commercial Property,50500000,25637000,Cabo San Lucas
LOC02502,Miami High-Net-Worth #2502,25.7447,-80.0867,United States,High-Net-Worth Homeowners,5717000,0,Miami
LOC02503,Nassau Commercial #2503,25.0563,-77.552,Bahamas,Commercial Property,21988000,6865000,Nassau
LOC02504,Surabaya Marine #2504,-7.2445,112.7509,Indonesia,Marine Cargo,7628000,0,Surabaya
LOC02505,Cancun Commercial #2505,21.0385,-86.9089,Mexico,Commercial Property,11407000,4821000,Cancun
LOC02506,Mumbai High-Net-Worth #2506,19.0707,72.8222,India,High-Net-Worth Homeowners,5293000,0,Mumbai
LOC02507,Nairobi Commercial #2507,-1.6166,36.8309,Kenya,Commercial Property,11704000,2668000,Nairobi
LOC02508,Mumbai High-Net-Worth #2508,19.1716,72.9568,India,High-Net-Worth Homeowners,3383000,0,Mumbai
LOC02509,Shanghai Commercial #2509,31.0403,121.2737,China,Commercial Property,25488000,8438000,Shanghai
LOC02510,Athens Commercial #2510,38.0004,23.7516,Greece,Commercial Property,50872000,20080000,Athens
LOC02511,Shanghai Marine #2511,31.2555,121.4947,China,Marine Cargo,9427000,0,Shanghai
LOC02512,Hamburg High-Net-Worth #2512,53.607,10.1643,Germany,High-Net-Worth Homeowners,13420000,0,Hamburg
LOC02513,Chennai Marine #2513,13.1378,80.2591,India,Marine Cargo,22556000,0,Chennai
LOC02514,Jakarta Commercial #2514,-6.3018,106.8517,Indonesia,Commercial Property,58605000,15190000,Jakarta
LOC02515,Tokyo Commercial #2515,35.7403,139.6633,Japan,Commercial Property,16546000,3697000,Tokyo
LOC02516,Kinshasa High-Net-Worth #2516,-4.2183,15.2836,Democratic Republic of the Congo,High-Net-Worth Homeowners,17379000,0,Kinshasa
LOC02517,Dubai Commercial #2517,24.9105,54.9699,United Arab Emirates,Commercial Property,5350000,1578000,Dubai
LOC02518,Miami Commercial #2518,25.985,-80.155,United States,Commercial Property,51079000,30425000,Miami
LOC02519,Jakarta Commercial #2519,-6.3538,106.7664,Indonesia,Commercial Property,32761000,7850000,Jakarta
LOC02520,Manzanillo Marine #2520,18.9256,-104.3959,Mexico,Marine Cargo,4097000,0,Manzanillo
LOC02521,Los Angeles High-Net-Worth #2521,33.9722,-117.9822,United States,High-Net-Worth Homeowners,5803000,0,Los Angeles
LOC02522,New York Commercial #2522,40.6486,-73.5821,United States,Commercial Property,13185000,6104000,New York
LOC02523,Los Angeles Commercial #2523,33.9609,-118.1837,United States,Commercial Property,23195000,7739000,Los Angeles
LOC02524,Shanghai Marine #2524,31.0643,121.568,China,Marine Cargo,52408000,0,Shanghai
LOC02525,Bogota Commercial #2525,4.8743,-74.1932,Colombia,Commercial Property,92310000,42530000,Bogota
LOC02526,Charleston Energy #2526,32.8446,-79.6034,United States,Energy,287098000,0,Charleston
LOC02527,New York Commercial #2527,40.7083,-73.8819,United States,Commercial Property,108704000,36886000,New York
LOC02528,Taipei Commercial #2528,24.9928,121.7503,Taiwan,Commercial Property,25158000,13884000,Taipei
LOC02529,Taipei Commercial #2529,25.1352,121.6609,Taiwan,Commercial Property,29674000,12876000,Taipei
LOC02530,Santiago High-Net-Worth #2530,-33.4444,-70.6813,Chile,High-Net-Worth Homeowners,7129000,0,Santiago
LOC02531,Santiago Marine #2531,-33.5513,-70.8131,Chile,Marine Cargo,11269000,0,Santiago
LOC02532,Miami High-Net-Worth #2532,25.634,-80.0219,United States,High-Net-Worth Homeowners,2187000,0,Miami
LOC02533,San Juan Commercial #2533,18.4731,-66.1143,Puerto Rico,Commercial Property,59002000,24539000,San Juan
LOC02534,Istanbul Commercial #2534,41.1372,29.0325,Türkiye,Commercial Property,123402000,41338000,Istanbul
LOC02535,Nairobi High-Net-Worth #2535,-1.3244,36.8178,Kenya,High-Net-Worth Homeowners,1016000,0,Nairobi
LOC02536,Puerto Vallarta High-Net-Worth #2536,20.7297,-105.3033,Mexico,High-Net-Worth Homeowners,6144000,0,Puerto Vallarta
LOC02537,Mumbai Marine #2537,19.0232,72.8634,India,Marine Cargo,4951000,0,Mumbai
LOC02538,Taipei Commercial #2538,25.0995,121.3553,Taiwan,Commercial Property,13810000,5559000,Taipei
LOC02539,Charleston Marine #2539,32.7769,-79.9441,United States,Marine Cargo,9796000,0,Charleston
LOC02540,San Francisco Commercial #2540,37.8468,-122.7898,United States,Commercial Property,18707000,4461000,San Francisco
LOC02541,Jakarta Commercial #2541,-6.2769,106.7443,Indonesia,Commercial Property,7502000,3138000,Jakarta
LOC02542,Miami Commercial #2542,25.7902,-79.8553,United States,Commercial Property,74620000,18836000,Miami
LOC02543,Miami High-Net-Worth #2543,25.8473,-79.9727,United States,High-Net-Worth Homeowners,5912000,0,Miami
LOC02544,Sydney Commercial #2544,-33.6941,151.1007,Australia,Commercial Property,20247000,5117000,Sydney
LOC02545,Hong Kong Commercial #2545,22.4487,114.2156,China,Commercial Property,55524000,16583000,Hong Kong
LOC02546,Istanbul Commercial #2546,41.0268,28.9001,Türkiye,Commercial Property,33274000,18941000,Istanbul
LOC02547,Mumbai Commercial #2547,19.0188,72.6082,India,Commercial Property,53991000,12868000,Mumbai
LOC02548,Valencia Marine #2548,39.4425,-0.4728,Spain,Marine Cargo,4390000,0,Valencia
LOC02549,Kinshasa Commercial #2549,-4.3795,14.9719,Democratic Republic of the Congo,Commercial Property,18334000,9373000,Kinshasa
LOC02550,Cabo San Lucas Commercial #2550,22.9078,-109.9426,Mexico,Commercial Property,8162000,4333000,Cabo San Lucas
LOC02551,Miami High-Net-Worth #2551,25.8078,-80.2836,United States,High-Net-Worth Homeowners,9095000,0,Miami
LOC02552,Johannesburg High-Net-Worth #2552,-26.1787,28.2942,South Africa,High-Net-Worth Homeowners,1185000,0,Johannesburg
LOC02553,Goma Commercial #2553,-1.9359,29.3569,Democratic Republic of the Congo,Commercial Property,15042000,7370000,Goma
LOC02554,Hong Kong Commercial #2554,22.3313,114.1314,China,Commercial Property,33905000,16384000,Hong Kong
LOC02555,Sydney Commercial #2555,-33.8054,151.3802,Australia,Commercial Property,9019000,4639000,Sydney
LOC02556,Cabo San Lucas High-Net-Worth #2556,22.8913,-109.9083,Mexico,High-Net-Worth Homeowners,1585000,0,Cabo San Lucas
LOC02557,Hamburg Commercial #2557,53.5948,9.9488,Germany,Commercial Property,59324000,29181000,Hamburg
LOC02558,Nassau High-Net-Worth #2558,25.0356,-77.3413,Bahamas,High-Net-Worth Homeowners,3906000,0,Nassau
LOC02559,Taipei Commercial #2559,24.8876,121.5877,Taiwan,Commercial Property,2205000,1185000,Taipei
LOC02560,Rotterdam Commercial #2560,51.8786,4.5051,Netherlands,Commercial Property,23615000,7842000,Rotterdam
LOC02561,Puerto Vallarta High-Net-Worth #2561,20.9101,-105.1025,Mexico,High-Net-Worth Homeowners,4644000,0,Puerto Vallarta
LOC02562,Dubai Commercial #2562,25.2425,55.3476,United Arab Emirates,Commercial Property,22659000,11277000,Dubai
LOC02563,Valparaiso Marine #2563,-33.1077,-71.5761,Chile,Marine Cargo,26483000,0,Valparaiso
LOC02564,Houston High-Net-Worth #2564,29.7932,-95.3214,United States,High-Net-Worth Homeowners,1951000,0,Houston
LOC02565,Miami Commercial #2565,25.7376,-80.2085,United States,Commercial Property,77380000,25825000,Miami
LOC02566,Goma Commercial #2566,-1.7126,29.0984,Democratic Republic of the Congo,Commercial Property,25593000,14769000,Goma
LOC02567,Honolulu Commercial #2567,21.4632,-157.7434,United States,Commercial Property,25593000,8699000,Honolulu
LOC02568,Maui Commercial #2568,20.7981,-156.2455,United States,Commercial Property,17143000,5619000,Maui
LOC02569,Istanbul Commercial #2569,41.0636,29.3517,Türkiye,Commercial Property,39794000,18386000,Istanbul
LOC02570,Milan Commercial #2570,45.2686,9.0692,Italy,Commercial Property,3919000,2192000,Milan
LOC02571,Nassau High-Net-Worth #2571,24.993,-77.2113,Bahamas,High-Net-Worth Homeowners,10491000,0,Nassau
LOC02572,Boston Commercial #2572,42.3569,-71.0577,United States,Commercial Property,30216000,16023000,Boston
LOC02573,Chennai Commercial #2573,13.1261,80.1951,India,Commercial Property,18356000,7699000,Chennai
